name,folder,date,bytes,isdir,datenum,LogAxisRatio,AxisRatioNormed,EllipseAngleUnnormed,SemiMajorLength,SemiMinorLength,EllipseArea,center_LLM,center_SLM
1000_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:40:32,11743854,0,739781.861481481,0.45341589323879,2.84063800530443,93.8796729460477,0.154821420185358,0.00837484307851967,0.00407340505439809,0.693516180299328,0.83184709344081
1001_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:48,11754286,0,739781.860972222,0.463189897673443,2.90529273214746,93.920960926645,0.156645691710384,0.00832163731618577,0.00409521881077927,0.694064085659118,0.826943306610811
1002_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:38:49,11756431,0,739781.860289352,0.0877847788544465,1.22400947268513,90.6951239639871,0.206538745158658,0.0122680443222914,0.0079602506546524,0.703885268315051,0.956859231653385
1003_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:36:26,11703674,0,739781.858634259,0.682430720315823,4.81316467133085,93.6031792632528,0.189772592967322,0.00516525493027502,0.00307946395635842,0.689882862102906,1.00967124229368
1004_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:40:05,11756709,0,739781.861168982,0.286085894991792,1.93235046051912,92.2867382316524,0.198505729559772,0.0111520197120941,0.00695466872095825,0.697198437428596,1.05448144053174
1005_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:06,11761056,0,739781.860486111,0.624138514710634,4.20860837139252,93.1579014642955,0.153702144823076,0.00425474141533561,0.00205448498331295,0.690823373565557,0.982476716263054
1006_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:36:18,11764719,0,739781.858541667,0.631958796892042,4.28507864358516,93.1682101866111,0.1533058200869,0.00417286227494922,0.00200975244859785,0.690674187472481,0.989685693017372
1007_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:40:40,11780739,0,739781.861574074,0.110537799664385,1.28984581725115,90.8157381276241,0.249248169921122,0.0137490416085057,0.0107659975634898,0.706203920498215,1.1053003949675
1008_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:57,11647794,0,739781.861076389,0.628076846869742,4.24694705521425,93.5607460764314,0.124589584210369,0.00384673312430916,0.00150564874459855,0.740418064869036,0.324380910101035
1009_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:38:49,11654150,0,739781.860289352,0.573511011590406,3.74551043703833,93.4902630419546,0.118467767356473,0.00413396337248378,0.00153856801918121,0.740931559700403,0.318996738631806
1010_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:36:26,11741919,0,739781.858634259,0.317695036656262,2.07823682828827,91.4653255085982,0.290925556988646,0.00930397208592398,0.00850354757672018,0.730201733596556,0.687933239255397
1011_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:25,11674676,0,739781.860706019,0.567641318576563,3.6952286681661,93.2574468025837,0.123891376097045,0.00410017645265697,0.00159585524989654,0.740721154516905,0.326942850231699
1012_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:38:05,11771323,0,739781.859780093,0.771745210840981,5.91214682295016,92.8293831869723,0.259780073649838,0.00445894015725721,0.00363904438011604,0.712550964569649,0.731307001020208
1013_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:35:54,11783942,0,739781.858263889,0.615396810269825,4.12474220305005,92.5290790563756,0.254804804173637,0.00578362192741346,0.00462974829433365,0.715554482597516,0.725784575530141
1014_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:40:39,11772122,0,739781.8615625,0.0925985409106764,1.23765197986732,90.6217009075686,0.288028229090841,0.0145094484448629,0.0131291264332447,0.716286086141789,1.11925068685008
1015_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:57,11823134,0,739781.861076389,0.818402998525772,6.58268386547619,93.9656003549896,0.33204304068489,0.00712131246142066,0.00742855420454021,0.729703299578522,0.513792326195782
1016_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:38:49,11848009,0,739781.860289352,0.754498755041332,5.68196762751508,93.7992155912513,0.326820587873678,0.00784427226670949,0.00805400581296093,0.730283271924937,0.534257355265555
1017_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:36:18,11829633,0,739781.858541667,0.780561334528566,6.03338910240213,93.8844503197382,0.320042599759675,0.00736917714856729,0.00740929111876628,0.731298094996769,0.500095580818543
1018_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:57,11695143,0,739781.861076389,0.374819663274664,2.37038921930326,94.4777162949358,0.131812355487189,0.0104640623887653,0.0043331758493723,0.739596926185683,0.402883870993901
1019_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:38:49,11717333,0,739781.860289352,0.382237662962855,2.41122458430835,95.0413499204796,0.117205661707135,0.0101997296239621,0.00375566739111612,0.739507615516331,0.404751436870618
1020_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:36:18,11775464,0,739781.858541667,0.239066377807554,1.73406901356312,91.5218452727214,0.281126676341132,0.0128701755598168,0.0113667524513174,0.731462069834752,0.722544181098417
1021_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:57,11534446,0,739781.861076389,0.384286305486553,2.42262561877803,96.7388690099759,0.0328508913111169,0.00375958168440167,0.000388004314821166,0.739283920205142,0.353819903734225
1022_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:06,11709632,0,739781.860486111,0.342683977334119,2.20132404466773,98.1435136823977,0.0645091589566748,0.010101551685916,0.00204719561565726,0.741017920154372,0.365898953201317
1023_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:37:55,11695771,0,739781.859664352,0.426657593526668,2.6708997874007,92.0476139471975,0.131608757343287,0.00408870408275392,0.00169052010896377,0.742174227706947,0.38091889616857
1024_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:35:57,11699771,0,739781.858298611,0.24587376301083,1.76146396477816,92.3451564238157,0.149075371797343,0.0101639244176016,0.00476011232211363,0.742809213036228,0.366406846609731
1025_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:48,11715482,0,739781.860972222,0.243642257415363,1.7524363679178,92.2803468617905,0.15252344139796,0.0102161796282464,0.00489525127077005,0.742867518735942,0.367403831318302
1026_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:38:49,11780333,0,739781.860289352,0.262954031209113,1.83212048755399,91.451730466592,0.299183200721258,0.011763291534751,0.0110564558788225,0.732472011716676,0.752099803146866
1027_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:36:18,11658072,0,739781.858541667,0.0534316932526612,1.13091950195269,91.061576910203,0.0656146812755169,0.00964142078838252,0.00198743042403525,0.744832386015519,0.349097399521829
1028_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:40:28,11653296,0,739781.861435185,0.00545881902883441,1.01264872218566,90.1034797663546,0.0626782318277084,0.00882718830672685,0.00173815699445919,0.74475065347066,0.347936657424118
1029_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:38,11695316,0,739781.860856481,0.282284843415093,1.91551185174696,91.4848358375639,0.11124478869795,0.00413026579930316,0.0014434692921996,0.740107647142812,0.400439370408555
1030_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:38:16,11714650,0,739781.859907407,0.296716131040574,1.98023225866851,91.5476522560351,0.113601031009029,0.00415248540775275,0.00148197289511231,0.740120768038127,0.403916216362463
1031_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:35:54,11790346,0,739781.858263889,0.212518445787495,1.63124219149847,91.519869666155,0.177247459661788,0.00920615734340362,0.0051263503685928,0.728596932901726,0.503569123443325
1032_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:48,11803486,0,739781.860972222,0.162966296503055,1.45534613381579,90.943613087102,0.292657798104178,0.0125227267255449,0.0115135400715837,0.724597397493955,0.683549179738993
1033_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:38:49,11780554,0,739781.860289352,0.257464262118211,1.80910703359009,92.0927560735331,0.137892901354302,0.00798386561975115,0.00345863713983009,0.72606924218873,0.472914218742441
1034_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:36:18,11801481,0,739781.858541667,0.156407129420775,1.43353113352254,91.0616381582459,0.19388630858464,0.00973610053473284,0.00593037374779602,0.724610248472572,0.57525659817681
1035_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:40:38,11778952,0,739781.861550926,0.0862750235121782,1.21976178689523,90.5615769881318,0.300800487993983,0.0147076855818538,0.0138986540861921,0.717098829622366,1.1559087980057
1036_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:48,11695820,0,739781.860972222,0.232363460000581,1.70751080285914,92.4609810680763,0.107940761323819,0.00820746086895349,0.00278319842764408,0.753325121197669,0.269247514983899
1037_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:38:49,11728729,0,739781.860289352,0.234635182091754,1.71646590834983,91.85202145565,0.147360930418432,0.00836884627758294,0.00387434078400376,0.751055502928683,0.324551752718091
1038_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:36:18,11768521,0,739781.858541667,0.10199485136341,1.26472135389074,90.6867657109756,0.280946681877946,0.0141704329862669,0.0125071080134998,0.718541492779372,1.11270073568271
1039_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:39:31,11755672,0,739781.860775463,0.207184359686522,1.61132950561961,96.9141538151463,0.0838124797718414,0.0191628383747216,0.00504566484851519,0.765741803478447,0.207190747946912
1040_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:38:16,11755319,0,739781.859907407,0.288287487932188,1.94217110228186,93.2206054174292,0.0626628695587316,0.00489520942400419,0.00096367685363669,0.751833355613175,0.245821850975753
1041_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:36:18,11777374,0,739781.858541667,0.282992838210577,1.91863710087571,92.6364301538413,0.0769767444534669,0.00504048811128932,0.00121893909710183,0.751553657852786,0.261672848504957
1042_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:06:22,11785549,0,739781.879421296,0.263968204624283,1.83640389243636,91.5503860737135,0.305487653816896,0.0127689013625022,0.0122545415281193,0.72820761338064,0.923205500889959
1043_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:05:36,11788625,0,739781.878888889,0.393823502252777,2.47641543518931,95.4606066258899,0.177431586571949,0.0160858909159636,0.0089665614249717,0.756563550333571,0.292956679499692
1044_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:04:52,11712315,0,739781.87837963,0.337290962782217,2.17415730373223,92.7327838950377,0.214884461313253,0.0119031089429225,0.00803554417934736,0.751372739314809,0.287686375465165
1045_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:04:10,11749071,0,739781.877893519,0.297089790217568,1.98193674811121,92.8671456530447,0.179103675313426,0.0120578898967835,0.00678462244113776,0.749509343882489,0.340923312598006
1046_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:03:29,11742055,0,739781.877418982,0.335468950147741,2.1650550833194,93.8898363678077,0.13163371685848,0.0103966660597148,0.00429943226955407,0.759523138965639,0.301398057722131
1047_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:02:49,11679327,0,739781.876956019,0.182638461362373,1.52278454824836,92.4464426118637,0.0967700484733476,0.00943928175023957,0.00286965561602712,0.759548947840461,0.271214866208613
1048_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:02:06,11727284,0,739781.876458333,0.308491459236277,2.03465818220449,93.2464502764936,0.107429355478336,0.0078303380783669,0.00264273341623677,0.753940126365556,0.274322471019601
1049_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:01:22,11740014,0,739781.875949074,0.245370844219866,1.75942534666126,92.0290420059855,0.132087419852062,0.00782057511323703,0.00324526391828836,0.741434736154906,0.391073879128443
1050_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:00:38,11785000,0,739781.875439815,0.233975279601505,1.71385975042775,91.380959313406,0.24782158726471,0.0105450130980174,0.00820986716752153,0.738623774222594,0.497617387001895
1051_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:59:56,11716841,0,739781.874953704,0.363599387789973,2.30993302393758,92.5107962773494,0.206543365434615,0.00961089147647884,0.00623626835527385,0.738718217242241,0.434448401434909
1052_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:59:15,11758124,0,739781.874479167,0.319164224824467,2.08527926493381,92.0658654712844,0.239455025194657,0.0107229273446791,0.00806653814075402,0.736745039394599,0.498810115012926
1053_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:58:34,11729076,0,739781.87400463,0.268711384425027,1.85657023914692,92.9507197070321,0.10559619048478,0.0081884091143826,0.00271642461054571,0.751494015529465,0.261932335876134
1054_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:57:51,11750287,0,739781.873506944,0.268431772738721,1.8553753087926,92.6546873450187,0.11593246184998,0.00810934518967385,0.00295352545628241,0.751288603542313,0.267244568800509
1055_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:57:13,11605937,0,739781.87306713,0.300145771481426,1.99593213964671,94.3964811340516,0.051454954608685,0.00520770311079891,0.000841827850194214,0.746331813851956,0.226416385957563
1056_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:56:34,11624663,0,739781.872615741,0.290018017481454,1.94992549421821,94.0205688174735,0.0541677232129113,0.00522358500480597,0.000888912719965192,0.746423606490137,0.227606310764462
1057_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:55:55,11753221,0,739781.872164352,0.320393279811505,2.09118897125279,91.6740007334937,0.241712906613965,0.00874007642362687,0.00663689495073753,0.736639981970337,0.543221230684661
1058_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:54:52,11819137,0,739781.871435185,0.335695175033674,2.16618315873359,91.9646577375374,0.347109557053122,0.0139319699026919,0.0151924904368461,0.728647482428327,0.768512498875728
1059_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:53:43,11718816,0,739781.870636574,0.762030620714344,5.78136808545288,95.0924788576827,0.2202508130598,0.00693736494228646,0.00480022875616534,0.712620324459981,0.842681731902228
1060_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:52:55,11621489,0,739781.870081019,0.562573427508293,3.65235873591139,94.3907961822408,0.111381334859766,0.00502279300265717,0.00175754952529884,0.731372822314439,0.524862635769348
1061_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:52:00,11794203,0,739781.869444444,0.648732109577028,4.453814343438,93.739071403061,0.234679121733339,0.00721495998617791,0.00531934616670927,0.717927783496035,0.6460097653874
1062_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:51:11,11806055,0,739781.868877315,0.624743758512735,4.21447768359502,93.7173950387765,0.226421558819959,0.00735881592818137,0.00523450463164666,0.71752968918081,0.651290034058145
1063_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:50:14,11705137,0,739781.868217593,0.503661058956999,3.18904802111462,93.9102643014118,0.181311582261963,0.00856073061026052,0.00487625323508975,0.72052490743028,0.587529924412151
1064_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:48:44,11744297,0,739781.867175926,0.518706749186626,3.301465392736,94.0910807848545,0.180240052424193,0.00853552820492308,0.00483316452896855,0.719444141436509,0.608278291722448
1065_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:47:59,11771565,0,739781.866655093,0.466881384281829,2.93009286083282,93.8474070032266,0.187225285767729,0.00965777120473415,0.00568056178010651,0.718565637731126,0.636999922678529
1066_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:47:15,11800274,0,739781.866145833,0.452605396094112,2.83534164056492,93.0348145199966,0.164077774650679,0.00697550173907492,0.00359563071113196,0.724835306518668,0.627189975321191
1067_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:46:28,11671692,0,739781.865601852,0.395358144890637,2.48518168814851,93.2233353849163,0.12759414903637,0.00685840963396666,0.00274918555461876,0.693642899132686,0.990227375790982
1068_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:45:42,11730868,0,739781.865069444,0.516180550324122,3.28231721341453,93.1002836361126,0.146218044569134,0.00529684332689935,0.00243314489202229,0.687515871894049,1.08673525019816
1069_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:44:57,11484777,0,739781.864548611,0.529770070836465,3.3866480886165,94.8623767068899,0.0707910116942547,0.00385660276447933,0.00085769504263124,0.736913352171968,0.421095935480292
1070_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:44:10,11777952,0,739781.86400463,0.431786544545458,2.70262969688311,94.6965378662182,0.15066063646129,0.0104901893392835,0.00496515713477823,0.746746386448756,0.419421382066239
1071_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:43:25,11330932,0,739781.863483796,0.800100745740213,6.31103728191808,94.1421528006505,0.0327269399391014,0.000766000443710678,7.87561166107476e-05,0.736837025567354,0.427813940418696
1072_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:42:42,11539175,0,739781.862986111,0.314218086501209,2.06166494466124,93.7116327458771,0.0913848273336689,0.00743902962182399,0.00213570004271847,0.737274490004513,0.403096832882651
1073_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:41:56,11571429,0,739781.862453704,0.30383042363973,2.01293811652671,93.4080694378404,0.0973360674368684,0.00757329602671133,0.00231584027003708,0.7369954711785,0.411309503514854
1074_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:41:16,11737058,0,739781.861990741,0.196958486132123,1.57383241587316,91.1352894034828,0.231962041989288,0.0097754855993775,0.00712369203562598,0.728821285522125,0.715459034238347
1075_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:06:54,11296463,0,739781.879791667,0.572582409881597,3.73751040068151,95.1623606202441,0.0169215750157594,0.000871697825192241,4.63400628768029e-05,0.73886587587324,0.374790576773563
1076_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:06:04,11659812,0,739781.879212963,0.547742203396137,3.52973582962173,93.8590896443762,0.203760229889299,0.00841492428942163,0.00538665929692042,0.714563065275561,0.70797172556417
1077_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:05:15,11722504,0,739781.878645833,0.13325351999899,1.35910659540143,90.3348283431972,0.609842027564675,0.0114305469535137,0.0218995018152816,0.720106094565012,0.837370944034671
1078_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:04:27,11774695,0,739781.878090278,0.0905712095112857,1.23188795686814,90.5394169891324,0.331742973424406,0.0148374426184948,0.0154636018104427,0.715063404330979,1.12378780789608
1079_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:03:45,11720480,0,739781.877604167,-0.0736445536281842,0.844025263848443,88.9052659645953,0.144765374954159,0.0160306423329184,0.00729063735940952,0.707839102065706,0.543270901485546
1080_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:02:56,11761843,0,739781.877037037,-0.107149313667406,0.781359121336017,88.7015344165759,0.177393968744484,0.0159937787410027,0.00891332631889866,0.708046134752482,0.635550563827794
1081_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:02:09,11635042,0,739781.876493056,0.601888330975363,3.99841926214801,93.2835375636749,0.0930755450222892,0.00283722109988345,0.000829618908122491,0.701813257344834,0.708730421908387
1082_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:01:26,11701459,0,739781.87599537,0.286096606601435,1.93239812135744,92.1419188735121,0.100864174602564,0.00531018315007203,0.00168265977171441,0.703254033750346,0.759183379845128
1083_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 21:00:42,11544191,0,739781.875486111,0.87432843360902,7.48735514947951,92.4217383538535,0.0923212859950203,0.00105986413475248,0.000307398620487242,0.686898574989229,1.02223823315139
1084_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:59:58,11602068,0,739781.874976852,0.495760631577624,3.13155923908512,92.8664577543796,0.0953535311749905,0.00338272822623142,0.0010133366740304,0.688442843777703,1.01180151170038
1085_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:59:14,11596370,0,739781.874467593,0.746361694411317,5.5764998443087,93.5918950419453,0.0647790564815067,0.00150012556171513,0.000305289664913476,0.68562224531145,1.0754755326018
1086_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:58:30,11737159,0,739781.873958333,0.338526771582055,2.180352798375,95.8234703788816,0.125212279001489,0.0144853549404481,0.00569804578168754,0.73459047203781,0.447830202609705
1087_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:57:46,11757326,0,739781.873449074,0.470886901700885,2.95724224580169,93.6648373370404,0.135210714752603,0.00657068768903285,0.00279107692664401,0.726686092580181,0.518130725882401
1088_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:57:01,11784642,0,739781.872928241,0.432641618465224,2.70795609348524,93.3273927102689,0.143026238693359,0.00706997851275284,0.00317675472303128,0.726720837988479,0.529501235265298
1089_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:56:15,11803594,0,739781.872395833,0.723606009381717,5.29183152736642,93.8231132132527,0.234553378688922,0.00611177907266547,0.00450359380439166,0.714808338740259,0.693413837655918
1090_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:55:24,11768091,0,739781.871805556,0.4005958210679,2.51533492562196,94.0939675099099,0.106437771953559,0.0071258692846101,0.00238277754731209,0.7300637423951,0.476775653165134
1091_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:54:12,11668364,0,739781.870972222,0.561491907535265,3.64327461277195,92.7214739906291,0.163622421325547,0.00460343807756235,0.00236632827746376,0.729278016865533,0.490359877744167
1092_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:53:29,11699242,0,739781.870474537,0.536617450285112,3.44046742552283,92.5234584184027,0.177344210534852,0.00494921301042064,0.00275742071546932,0.72882719712185,0.506511956021928
1093_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:52:43,11720083,0,739781.86994213,0.860172697215878,7.24724089343294,94.194906473636,0.300873870966059,0.00617239846674612,0.00583429387663626,0.707228868248803,0.811803690932544
1094_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:51:56,11546949,0,739781.869398148,0.453178336501186,2.83908461653353,98.9586436584786,0.078386970733252,0.00955305283112739,0.00235253413478468,0.734282599056773,0.439007264830733
1095_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:51:11,11440012,0,739781.868877315,0.517852027250243,3.2949742673653,94.8506300627694,0.026542314774808,0.00149042214531231,0.000124279060894083,0.734759755574641,0.392929404676527
1096_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:49:47,11507241,0,739781.867905093,0.16209532577297,1.45243038483201,90.6977879498134,0.0495801393037919,0.0015790713363365,0.000245957101002461,0.730677887360271,0.426835699887353
1097_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:48:30,11689121,0,739781.867013889,0.329265897040641,2.13435127096188,95.0560124401057,0.0683743053970773,0.00712814033068172,0.00153115459191815,0.737308469695925,0.395156677354605
1098_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:47:44,11698132,0,739781.866481481,0.311122027748457,2.04701972604437,94.7449944622745,0.0694406982794998,0.00726575333210609,0.00158505596843678,0.737175307385912,0.398729799084491
1099_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:46:55,11768424,0,739781.865914352,0.229032952868061,1.69446636622607,91.2090084252776,0.268108491484592,0.0102280959299687,0.00861499906088448,0.73124093628892,0.613726175174737
1100_LMSim.mat,/home/danny/cisc1/projects/colour_arctic/hyperspectralOutputs,13-Jun-2025 20:46:07,11686530,0,739781.865358796,0.257637921713328,1.80983057862497,99.8348223522871,0.0425333183748062,0.0106701980988288,0.00142577705738518,0.744686019543313,0.289012503778957
