1,2,0.862902635725658,88.9466748694631,0.00530788489899923
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,0.936520197717143,89.6623414769539,0.012887753308128
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,0.937384897543335,89.6539057610531,0.0297341541710648
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.27978105353648,90.7843670683471,0.022109949801583
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.24123349350507,90.9282855826257,0.0551974190997033
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.05033586915648,90.1820570427986,0.0592230166195835
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.0819165234746,90.2886826912485,0.0802787323062811
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.07103525204179,90.2335276714694,0.0963202827948156
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.05020756058291,90.205401038647,0.0855453437500897
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.09455428735723,90.3278683242031,0.0771683305518848
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.10624187586792,90.3592036283012,0.0841785637985602
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.1362727058816,90.4529012486199,0.0818694287393417
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.14522421612086,90.4796731828534,0.084929328540796
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,NaN,NaN,NaN
1,2,1.11971292155793,90.3817105572125,0.0838131768980175
